repository_name,repository_url,file_path,line_number,code_snippet,explanation
lilei1129/xuelang_AI_round1andround2,https://github.com/lilei1129/xuelang_AI_round1andround2,复赛/other_codes/prediect_cut320.py,44,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
lilei1129/xuelang_AI_round1andround2,https://github.com/lilei1129/xuelang_AI_round1andround2,复赛/other_codes/prediect_cut320.py,563,"#os.environ[""CUDA_VISIBLE_DEVICES""] = ""1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
clark-s-dev/MAS,https://github.com/clark-s-dev/MAS,src/train_miccai2018.py,72,"os.environ[""CUDA_VISIBLE_DEVICES""]=str(gpu_id)",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
1148330040/TensorFlow-Torch,https://github.com/1148330040/TensorFlow-Torch,information_extraction/duee/relation_ext_duee.py,23,"os.environ[""CUDA_VISIBLE_DEVICES""]=""1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Instance-Search/Instance-Search,https://github.com/Instance-Search/Instance-Search,instance_search/delg/delg_custom_inference.py,27,os.environ['CUDA_VISIBLE_DEVICES'] = str(gpus),Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
hellonlp/sentiment-analysis,https://github.com/hellonlp/sentiment-analysis,sentiment_analysis_albert/predict.py,11,"#os.environ[""CUDA_VISIBLE_DEVICES""] = '-1'",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
yangxue0827/RotationDetection,https://github.com/yangxue0827/RotationDetection,tools/r3det_gwd/train.py,25,"os.environ[""CUDA_VISIBLE_DEVICES""] = cfgs.GPU_GROUP",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
UCSB-NLP-Chang/SelfDenoise,https://github.com/UCSB-NLP-Chang/SelfDenoise,code/textattack/commands/attack/run_attack_parallel.py,40,"os.environ[""CUDA_VISIBLE_DEVICES""] = str(gpu_id)",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
liuxinhai/FG3D-Net,https://github.com/liuxinhai/FG3D-Net,code/lib/fast_rcnn/train_airplane_bilinear_similarity_rnn_attention_v20.py,768,"# os.environ['CUDA_VISIBLE_DEVICES']='0,3'",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
HUST-NingKang-Lab/ONN4MST,https://github.com/HUST-NingKang-Lab/ONN4MST,src/testing.py,15,"os.environ[""CUDA_VISIBLE_DEVICES""]=""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
miguel-dgist/mrbrains18,https://github.com/miguel-dgist/mrbrains18,mrbrains18_train.py,178,"os.environ[""CUDA_VISIBLE_DEVICES""]=FLAGS.cuda_device",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
HuihuiChyan/BJTUNLP_Practice2019,https://github.com/HuihuiChyan/BJTUNLP_Practice2019,chinese_word_segmentation/AwesomeSegmentator/main.py,9,os.environ['CUDA_VISIBLE_DEVICES']='2',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
HP-CAO/6IMPOSE,https://github.com/HP-CAO/6IMPOSE,preprocessor.py,313,"os.environ[""CUDA_VISIBLE_DEVICES""] = "","".join([str(x) for x in gpus])",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
hbdat/cvpr20_IMCL,https://github.com/hbdat/cvpr20_IMCL,OpenImages_experiments/baseline_logistic_OpenImages.py,33,"os.environ[""CUDA_VISIBLE_DEVICES""]=""{}"".format(idx_GPU)",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
YangzlTHU/RNN-Stega,https://github.com/YangzlTHU/RNN-Stega,huffman_movie_v2.py,18,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
YeongHyeon/Super-Resolution_CNN,https://github.com/YeongHyeon/Super-Resolution_CNN,run.py,2,"os.environ[""CUDA_VISIBLE_DEVICES""]=""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Chen-GX/SEER,https://github.com/Chen-GX/SEER,supervised_warm_up/code/Controller.py,712,"socket.gethostname(), getpass.getuser(), os.environ.get('CUDA_VISIBLE_DEVICES', ''), os.getcwd()))",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
thomaskuestner/CNNArt,https://github.com/thomaskuestner/CNNArt,GUI/PyQt/networks/multiclass/SENets/multiclass_SE-ResNet-56.py,3,"#os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
aws-samples/mask-rcnn-tensorflow,https://github.com/aws-samples/mask-rcnn-tensorflow,tensorpack/tfutils/collect_env.py,78,"os.environ.get(""CUDA_VISIBLE_DEVICES"", ""Unspecified"")))",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
czq142857/IM-NET,https://github.com/czq142857/IM-NET,IMGAN/main.py,3,"os.environ[""CUDA_VISIBLE_DEVICES""]=""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
maobubu/stock-prediction,https://github.com/maobubu/stock-prediction,scripts/CLSTM/main.py,4,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
wanggrun/Learning-Feature-Pyramids,https://github.com/wanggrun/Learning-Feature-Pyramids,tensorpack-installed/examples/DoReFa-Net/alexnet-dorefa.py,253,os.environ['CUDA_VISIBLE_DEVICES'] = args.gpu,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
CooperLWang/Learn-CompressCSI-RA-V2X-Code,https://github.com/CooperLWang/Learn-CompressCSI-RA-V2X-Code,D-Decision/Dist-Dec-RealFB-Half-NNs/RL_Train_main.py,13,"os.environ[""CUDA_VISIBLE_DEVICES""] = "" ""    # use GPU 0 to run this code",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
AutomatedProgramRepair-2021/dear-auto-fix,https://github.com/AutomatedProgramRepair-2021/dear-auto-fix,DEAR/approach/model.py,11,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
xinyanliang/EDF,https://github.com/xinyanliang/EDF,train_view_extractor.py,79,"os.environ[""CUDA_VISIBLE_DEVICES""] = pp.gpus",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
ShenghuaCheng/Cytopathology-image-refocusing,https://github.com/ShenghuaCheng/Cytopathology-image-refocusing,train/t_clear_s1_loss.py,7,os.environ['CUDA_VISIBLE_DEVICES'] = conf.gpus,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Testing4AI/RobOT,https://github.com/Testing4AI/RobOT,MNIST/fol_guided_fuzzing.py,8,"os.environ[""CUDA_VISIBLE_DEVICES""]=""-1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
zonasw/DBNet,https://github.com/zonasw/DBNet,inference.py,8,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""-1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
muregpro/Baseline-Networks,https://github.com/muregpro/Baseline-Networks,train_voxelmorph.py,3,os.environ['CUDA_VISIBLE_DEVICES']='1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
florensacc/rllab-curriculum,https://github.com/florensacc/rllab-curriculum,curriculum/experiments/goals/goal_ant/ant_gan_algo.py,18,os.environ['CUDA_VISIBLE_DEVICES'] = '',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
lav-kush/MotionRec,https://github.com/lav-kush/MotionRec,keras_retinanet/bin/convert_model.py,28,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""2""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
lav-kush/MotionRec,https://github.com/lav-kush/MotionRec,keras_retinanet/bin/convert_model.py,44,"os.environ[""CUDA_VISIBLE_DEVICES""] = """"",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Jonathans575/FMCW_Radar_IM,https://github.com/Jonathans575/FMCW_Radar_IM,train_256.py,34,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Waydrow/HIEN,https://github.com/Waydrow/HIEN,main.py,574,"os.environ[""CUDA_VISIBLE_DEVICES""] = str(args.gpu_id)",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
sunpengfei1122/DLTC,https://github.com/sunpengfei1122/DLTC,tensorpack/tfutils/collect_env.py,78,"os.environ.get(""CUDA_VISIBLE_DEVICES"", ""Unspecified"")))",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
JdeRobot/BehaviorMetrics,https://github.com/JdeRobot/BehaviorMetrics,behavior_metrics/brains/CARLA/tensorflow/brain_carla_bird_eye_deep_learning_tensor_rt.py,27,#os.environ['CUDA_VISIBLE_DEVICES'] = '-1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
pereira-gha/activefire,https://github.com/pereira-gha/activefire,src/train/kumar-roy/unet_16f_2conv_762/inference.py,69,"os.environ[""CUDA_VISIBLE_DEVICES""] = str(CUDA_DEVICE)",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
BMEII-AI/RadImageNet,https://github.com/BMEII-AI/RadImageNet,sarscovid2/sarscovid2_train.py,42,"os.environ[""CUDA_VISIBLE_DEVICES""]=args.gpu_node",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
l3p-cv/lost_yolov3_tf2,https://github.com/l3p-cv/lost_yolov3_tf2,train.py,12,os.environ['CUDA_VISIBLE_DEVICES'] = '0',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
mit-caml/multitask-patients,https://github.com/mit-caml/multitask-patients,run_mortality_prediction.py,1219,"os.environ[""CUDA_VISIBLE_DEVICES""] = FLAGS.gpu_num",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Ascend/ModelZoo-TensorFlow,https://github.com/Ascend/ModelZoo-TensorFlow,TensorFlow/contrib/cv/InsightFace_TF/train_nets_mgpu_new.py,83,"# os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
CLUEbenchmark/MobileQA,https://github.com/CLUEbenchmark/MobileQA,bert_cn_finetune-master/cmrc2018_finetune_tf_albert.py,100,"os.environ[""CUDA_VISIBLE_DEVICES""] = args.gpu_ids",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
sklcg/shlight,https://github.com/sklcg/shlight,src/train.py,26,"os.environ['CUDA_VISIBLE_DEVICES'] = ""0"" if len(sys.argv) < 6 else sys.argv[5]",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
oulutan/ActorConditionedAttentionMaps,https://github.com/oulutan/ActorConditionedAttentionMaps,model_training/Datasets_AVA.py,800,os.environ['CUDA_VISIBLE_DEVICES'] = '',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
ihooni/XOR-Mixup,https://github.com/ihooni/XOR-Mixup,linearMixup_main.py,15,"os.environ[""CUDA_VISIBLE_DEVICES""] = '0'",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
zhenngbolun/S-Net,https://github.com/zhenngbolun/S-Net,code/train.py,620,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Z-yq/TensorflowASR,https://github.com/Z-yq/TensorflowASR,train_asr.py,14,# os.environ['CUDA_VISIBLE_DEVICES'] = '-1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Melon-Xu/PSTLFusion,https://github.com/Melon-Xu/PSTLFusion,main.py,6,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""2""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
jiaruncao/Readers,https://github.com/jiaruncao/Readers,Self-MatchingReader/train.py,13,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
dingyiming0427/goalgail,https://github.com/dingyiming0427/goalgail,sandbox/experiments/goals/maze/maze_her_gail_algo.py,19,os.environ['CUDA_VISIBLE_DEVICES'] = '',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
phdong21/CNN4CE,https://github.com/phdong21/CNN4CE,SFT-CNN/SFT_CNN_2fre2time_train_further.py,10,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Ascend/ModelZoo-TensorFlow,https://github.com/Ascend/ModelZoo-TensorFlow,ACL_TensorFlow/contrib/recommendation/DIN_for_ACL/scripts/preprocess.py,41,os.environ['CUDA_VISIBLE_DEVICES'] = '1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Di-Chai/GraphCNN-Bike,https://github.com/Di-Chai/GraphCNN-Bike,NYC/GraphFusionModel/GraphFusionModelV9.py,294,"os.environ[""CUDA_VISIBLE_DEVICES""] = '0'",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
ZiyaoGeng/RecLearn,https://github.com/ZiyaoGeng/RecLearn,example/r_deep_crossing_demo.py,19,os.environ['CUDA_VISIBLE_DEVICES'] = '6',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
